229,4,360,-562.3727,17.17,3.73,4091,0.029364,0.6,146.1,0,,0,0,6.58e-05
230,8,360,-287.398,39.03,2.2,1251,0.003079,0.2,25.1,0,,0,0,6.55e-05
231,2,360,-653.2779,14.79,4.08,4143,0.002948,0.8,141.1,0,,0,0,6.51e-05
232,9,360,-555.1761,14.56,2.8,3873,0.003803,0.1,144.5,0,,0,0,6.48e-05
233,7,360,-1072.328,10.44,5.97,3529,0.004271,0.3,132.2,1,"SRC_R2_BC_N13,SRC_V5S_N15",2,0,6.45e-05
234,3,360,-549.4641,15.75,3.79,4289,0.003521,0.7,139.1,0,,0,0,6.41e-05
235,5,360,-527.7684,15.53,4.17,3814,0.003945,0.5,143.4,1,"SRC_V2_N12,EXT_S_N13_in",2,0,6.38e-05
236,6,360,-628.0027,12.56,4.85,3836,0.045039,0.4,152.5,0,,0,0,6.34e-05
237,1,360,-596.9078,16.69,5.7,4184,0.004489,0.9,138.2,0,,0,0,6.31e-05
238,0,360,-734.1147,15.96,6.91,4242,0.029613,1.0,148.4,1,"EXT_W_N11_in,SRC_R2_CD_N14",2,0,6.28e-05
239,4,360,-630.8522,14.9,4.7,4125,0.004709,0.6,146.6,0,,0,0,6.24e-05
240,8,360,-624.704,14.54,4.98,3981,0.004258,0.2,132.9,0,,0,0,6.21e-05
241,2,360,-588.8455,18.31,5.83,4268,0.001902,0.8,138.6,0,,0,0,6.18e-05
242,9,360,-874.0671,19.58,4.88,5068,0.00305,0.1,133.2,1,SRC_V5S_N09,1,0,6.14e-05
243,7,360,-506.2231,12.59,3.38,3999,0.003132,0.3,127.0,0,,0,0,6.11e-05
244,5,360,-677.2617,20.17,2.52,3766,0.006437,0.5,129.1,1,"EXT_N_N06_in,SRC_V4N_N08,EXT_E_N10_in",3,0,6.07e-05
245,6,360,-520.4135,16.77,4.0,4139,0.002011,0.4,127.7,0,,0,0,6.04e-05
246,3,360,-609.1938,17.82,4.88,4260,0.002747,0.7,137.2,0,,0,0,6.01e-05
247,0,360,-521.7483,19.55,3.08,4444,0.028099,1.0,124.3,0,,0,0,5.97e-05
248,1,360,-542.6101,16.06,7.76,4490,0.002949,0.9,131.7,0,,0,0,5.94e-05
